2.110000000000000142e+01 8.000000000000000572e-17 nan 1.943180151376364861e+01 nan
2.130000000000000071e+01 8.000000000000000572e-17 7.104200652610595173e-17 2.776561918337866075e+01 2.125794991436370651e+01
2.150000000000000000e+01 8.000000000000000572e-17 8.000000000000000572e-17 3.652401718002968067e+01 2.917734656750662481e+01
2.169999999999999929e+01 8.000000000000000572e-17 7.803765507517539745e-17 5.250405525386104699e+01 3.496401294412934391e+01
2.189999999999999858e+01 8.000000000000000572e-17 8.000000000000000572e-17 7.050270008374253905e+01 9.430119457847249009e+01
2.209999999999999787e+01 8.000000000000000572e-17 8.000000000000000572e-17 1.258650877980056748e+02 6.321081775528978142e+01
2.229999999999999716e+01 7.222147102785839560e-17 8.000000000000000572e-17 5.549672352507962358e+01 1.197017976039917357e+02
2.249999999999999645e+01 8.026067623253943715e-17 9.151524775198471618e-17 1.406726796554549423e+02 1.515477430682590239e+02
